state,date,sex,ethnicity,abs
Terengganu,2018-01-01,both,other_citizen,56
Terengganu,2019-01-01,both,other_citizen,65
Terengganu,2020-01-01,both,other_citizen,63
Terengganu,2021-01-01,both,other_citizen,64
Terengganu,2022-01-01,both,other_citizen,37
W.P. Kuala Lumpur,2000-01-01,both,other_citizen,1194
W.P. Kuala Lumpur,2001-01-01,both,other_citizen,1099
W.P. Kuala Lumpur,2002-01-01,both,other_citizen,578
W.P. Kuala Lumpur,2003-01-01,both,other_citizen,1154
W.P. Kuala Lumpur,2004-01-01,both,other_citizen,1294
W.P. Kuala Lumpur,2005-01-01,both,other_citizen,962
W.P. Kuala Lumpur,2006-01-01,both,other_citizen,989
W.P. Kuala Lumpur,2007-01-01,both,other_citizen,932
W.P. Kuala Lumpur,2008-01-01,both,other_citizen,872
W.P. Kuala Lumpur,2009-01-01,both,other_citizen,610
W.P. Kuala Lumpur,2010-01-01,both,other_citizen,697
W.P. Kuala Lumpur,2011-01-01,both,other_citizen,644
W.P. Kuala Lumpur,2012-01-01,both,other_citizen,615
W.P. Kuala Lumpur,2013-01-01,both,other_citizen,600
W.P. Kuala Lumpur,2014-01-01,both,other_citizen,616
W.P. Kuala Lumpur,2015-01-01,both,other_citizen,610
W.P. Kuala Lumpur,2016-01-01,both,other_citizen,582
W.P. Kuala Lumpur,2017-01-01,both,other_citizen,634
W.P. Kuala Lumpur,2018-01-01,both,other_citizen,585
W.P. Kuala Lumpur,2019-01-01,both,other_citizen,613
W.P. Kuala Lumpur,2020-01-01,both,other_citizen,595
W.P. Kuala Lumpur,2021-01-01,both,other_citizen,473
W.P. Kuala Lumpur,2022-01-01,both,other_citizen,456
W.P. Labuan,2000-01-01,both,other_citizen,48
W.P. Labuan,2001-01-01,both,other_citizen,54
W.P. Labuan,2002-01-01,both,other_citizen,45
W.P. Labuan,2003-01-01,both,other_citizen,60
W.P. Labuan,2004-01-01,both,other_citizen,57
W.P. Labuan,2005-01-01,both,other_citizen,62
W.P. Labuan,2006-01-01,both,other_citizen,88
W.P. Labuan,2007-01-01,both,other_citizen,109
W.P. Labuan,2008-01-01,both,other_citizen,129
W.P. Labuan,2009-01-01,both,other_citizen,143
W.P. Labuan,2010-01-01,both,other_citizen,89
W.P. Labuan,2011-01-01,both,other_citizen,160
W.P. Labuan,2012-01-01,both,other_citizen,185
W.P. Labuan,2013-01-01,both,other_citizen,184
W.P. Labuan,2014-01-01,both,other_citizen,201
W.P. Labuan,2015-01-01,both,other_citizen,199
W.P. Labuan,2016-01-01,both,other_citizen,189
W.P. Labuan,2017-01-01,both,other_citizen,131
W.P. Labuan,2018-01-01,both,other_citizen,124
W.P. Labuan,2019-01-01,both,other_citizen,138
W.P. Labuan,2020-01-01,both,other_citizen,141
W.P. Labuan,2021-01-01,both,other_citizen,137
W.P. Labuan,2022-01-01,both,other_citizen,127
W.P. Putrajaya,2010-01-01,both,other_citizen,24
W.P. Putrajaya,2011-01-01,both,other_citizen,6
W.P. Putrajaya,2012-01-01,both,other_citizen,4
W.P. Putrajaya,2013-01-01,both,other_citizen,7
W.P. Putrajaya,2014-01-01,both,other_citizen,3
W.P. Putrajaya,2015-01-01,both,other_citizen,7
W.P. Putrajaya,2016-01-01,both,other_citizen,2
W.P. Putrajaya,2017-01-01,both,other_citizen,5
W.P. Putrajaya,2018-01-01,both,other_citizen,5
W.P. Putrajaya,2019-01-01,both,other_citizen,7
W.P. Putrajaya,2020-01-01,both,other_citizen,6
W.P. Putrajaya,2021-01-01,both,other_citizen,5
W.P. Putrajaya,2022-01-01,both,other_citizen,5
Johor,2000-01-01,male,other_citizen,790
Johor,2001-01-01,male,other_citizen,712
Johor,2002-01-01,male,other_citizen,470
Johor,2003-01-01,male,other_citizen,708
Johor,2004-01-01,male,other_citizen,661
Johor,2005-01-01,male,other_citizen,624
Johor,2006-01-01,male,other_citizen,627
Johor,2007-01-01,male,other_citizen,548
Johor,2008-01-01,male,other_citizen,588
Johor,2009-01-01,male,other_citizen,380
Johor,2010-01-01,male,other_citizen,473
Johor,2011-01-01,male,other_citizen,373
Johor,2012-01-01,male,other_citizen,308
Johor,2013-01-01,male,other_citizen,368
Johor,2014-01-01,male,other_citizen,353
Johor,2015-01-01,male,other_citizen,354
Johor,2016-01-01,male,other_citizen,304
Johor,2017-01-01,male,other_citizen,317
Johor,2018-01-01,male,other_citizen,349
Johor,2019-01-01,male,other_citizen,306
Johor,2020-01-01,male,other_citizen,309
Johor,2021-01-01,male,other_citizen,245
Johor,2022-01-01,male,other_citizen,227
Johor,2000-01-01,female,other_citizen,759
Johor,2001-01-01,female,other_citizen,642
Johor,2002-01-01,female,other_citizen,443
Johor,2003-01-01,female,other_citizen,612
Johor,2004-01-01,female,other_citizen,589
Johor,2005-01-01,female,other_citizen,545
Johor,2006-01-01,female,other_citizen,573
Johor,2007-01-01,female,other_citizen,542
Johor,2008-01-01,female,other_citizen,565
Johor,2009-01-01,female,other_citizen,378
Johor,2010-01-01,female,other_citizen,427
Johor,2011-01-01,female,other_citizen,360
Johor,2012-01-01,female,other_citizen,321
Johor,2013-01-01,female,other_citizen,373
Johor,2014-01-01,female,other_citizen,334
Johor,2015-01-01,female,other_citizen,319
Johor,2016-01-01,female,other_citizen,298
Johor,2017-01-01,female,other_citizen,333
Johor,2018-01-01,female,other_citizen,322
Johor,2019-01-01,female,other_citizen,311
Johor,2020-01-01,female,other_citizen,307
Johor,2021-01-01,female,other_citizen,223
Johor,2022-01-01,female,other_citizen,231
Kedah,2000-01-01,male,other_citizen,294
Kedah,2001-01-01,male,other_citizen,305
Kedah,2002-01-01,male,other_citizen,295
Kedah,2003-01-01,male,other_citizen,291
Kedah,2004-01-01,male,other_citizen,309
Kedah,2005-01-01,male,other_citizen,329
Kedah,2006-01-01,male,other_citizen,278
Kedah,2007-01-01,male,other_citizen,299
Kedah,2008-01-01,male,other_citizen,284
Kedah,2009-01-01,male,other_citizen,231
Kedah,2010-01-01,male,other_citizen,313
Kedah,2011-01-01,male,other_citizen,234
Kedah,2012-01-01,male,other_citizen,252
Kedah,2013-01-01,male,other_citizen,255
Kedah,2014-01-01,male,other_citizen,233
Kedah,2015-01-01,male,other_citizen,240
Kedah,2016-01-01,male,other_citizen,203
Kedah,2017-01-01,male,other_citizen,227
Kedah,2018-01-01,male,other_citizen,239
Kedah,2019-01-01,male,other_citizen,204
Kedah,2020-01-01,male,other_citizen,184
Kedah,2021-01-01,male,other_citizen,148
Kedah,2022-01-01,male,other_citizen,153
Kedah,2000-01-01,female,other_citizen,299
Kedah,2001-01-01,female,other_citizen,278
Kedah,2002-01-01,female,other_citizen,276
Kedah,2003-01-01,female,other_citizen,282
Kedah,2004-01-01,female,other_citizen,297
Kedah,2005-01-01,female,other_citizen,286
Kedah,2006-01-01,female,other_citizen,272
Kedah,2007-01-01,female,other_citizen,246
Kedah,2008-01-01,female,other_citizen,258
Kedah,2009-01-01,female,other_citizen,228
Kedah,2010-01-01,female,other_citizen,266
Kedah,2011-01-01,female,other_citizen,218
Kedah,2012-01-01,female,other_citizen,257
Kedah,2013-01-01,female,other_citizen,218
Kedah,2014-01-01,female,other_citizen,219
Kedah,2015-01-01,female,other_citizen,192
Kedah,2016-01-01,female,other_citizen,206
Kedah,2017-01-01,female,other_citizen,197
Kedah,2018-01-01,female,other_citizen,199
Kedah,2019-01-01,female,other_citizen,192
Kedah,2020-01-01,female,other_citizen,182
Kedah,2021-01-01,female,other_citizen,150
Kedah,2022-01-01,female,other_citizen,147
Kelantan,2000-01-01,male,other_citizen,316
Kelantan,2001-01-01,male,other_citizen,283
Kelantan,2002-01-01,male,other_citizen,314
Kelantan,2003-01-01,male,other_citizen,302
Kelantan,2004-01-01,male,other_citizen,277
Kelantan,2005-01-01,male,other_citizen,283
Kelantan,2006-01-01,male,other_citizen,300
Kelantan,2007-01-01,male,other_citizen,316
Kelantan,2008-01-01,male,other_citizen,321
Kelantan,2009-01-01,male,other_citizen,133
Kelantan,2010-01-01,male,other_citizen,307
Kelantan,2011-01-01,male,other_citizen,175
Kelantan,2012-01-01,male,other_citizen,113
Kelantan,2013-01-01,male,other_citizen,127
Kelantan,2014-01-01,male,other_citizen,124
Kelantan,2015-01-01,male,other_citizen,125
Kelantan,2016-01-01,male,other_citizen,96
Kelantan,2017-01-01,male,other_citizen,100
Kelantan,2018-01-01,male,other_citizen,119
Kelantan,2019-01-01,male,other_citizen,88
Kelantan,2020-01-01,male,other_citizen,85
Kelantan,2021-01-01,male,other_citizen,48
Kelantan,2022-01-01,male,other_citizen,78
Kelantan,2000-01-01,female,other_citizen,312
Kelantan,2001-01-01,female,other_citizen,271
Kelantan,2002-01-01,female,other_citizen,273
Kelantan,2003-01-01,female,other_citizen,291
Kelantan,2004-01-01,female,other_citizen,278
Kelantan,2005-01-01,female,other_citizen,294
Kelantan,2006-01-01,female,other_citizen,296
Kelantan,2007-01-01,female,other_citizen,263
Kelantan,2008-01-01,female,other_citizen,296
Kelantan,2009-01-01,female,other_citizen,110
Kelantan,2010-01-01,female,other_citizen,297
Kelantan,2011-01-01,female,other_citizen,175
Kelantan,2012-01-01,female,other_citizen,114
Kelantan,2013-01-01,female,other_citizen,102
Kelantan,2014-01-01,female,other_citizen,108
Kelantan,2015-01-01,female,other_citizen,94
Kelantan,2016-01-01,female,other_citizen,97
Kelantan,2017-01-01,female,other_citizen,108
Kelantan,2018-01-01,female,other_citizen,98
Kelantan,2019-01-01,female,other_citizen,84
Kelantan,2020-01-01,female,other_citizen,71
Kelantan,2021-01-01,female,other_citizen,78
Kelantan,2022-01-01,female,other_citizen,57
Melaka,2000-01-01,male,other_citizen,139
Melaka,2001-01-01,male,other_citizen,132
Melaka,2002-01-01,male,other_citizen,109
Melaka,2003-01-01,male,other_citizen,133
Melaka,2004-01-01,male,other_citizen,155
Melaka,2005-01-01,male,other_citizen,148
Melaka,2006-01-01,male,other_citizen,159
Melaka,2007-01-01,male,other_citizen,123
Melaka,2008-01-01,male,other_citizen,123
Melaka,2009-01-01,male,other_citizen,68
Melaka,2010-01-01,male,other_citizen,103
Melaka,2011-01-01,male,other_citizen,93
Melaka,2012-01-01,male,other_citizen,62
Melaka,2013-01-01,male,other_citizen,55
Melaka,2014-01-01,male,other_citizen,54
Melaka,2015-01-01,male,other_citizen,67
Melaka,2016-01-01,male,other_citizen,64
Melaka,2017-01-01,male,other_citizen,68
Melaka,2018-01-01,male,other_citizen,50
Melaka,2019-01-01,male,other_citizen,48
Melaka,2020-01-01,male,other_citizen,44
Melaka,2021-01-01,male,other_citizen,39
Melaka,2022-01-01,male,other_citizen,61
Melaka,2000-01-01,female,other_citizen,125
Melaka,2001-01-01,female,other_citizen,128
Melaka,2002-01-01,female,other_citizen,101
Melaka,2003-01-01,female,other_citizen,138
Melaka,2004-01-01,female,other_citizen,135
Melaka,2005-01-01,female,other_citizen,132
Melaka,2006-01-01,female,other_citizen,118
Melaka,2007-01-01,female,other_citizen,112
Melaka,2008-01-01,female,other_citizen,118
Melaka,2009-01-01,female,other_citizen,63
Melaka,2010-01-01,female,other_citizen,116
Melaka,2011-01-01,female,other_citizen,77
Melaka,2012-01-01,female,other_citizen,69
Melaka,2013-01-01,female,other_citizen,69
Melaka,2014-01-01,female,other_citizen,66
Melaka,2015-01-01,female,other_citizen,59
Melaka,2016-01-01,female,other_citizen,53
Melaka,2017-01-01,female,other_citizen,53
Melaka,2018-01-01,female,other_citizen,60
Melaka,2019-01-01,female,other_citizen,53
Melaka,2020-01-01,female,other_citizen,52
Melaka,2021-01-01,female,other_citizen,38
Melaka,2022-01-01,female,other_citizen,36
Negeri Sembilan,2000-01-01,male,other_citizen,189
Negeri Sembilan,2001-01-01,male,other_citizen,157
Negeri Sembilan,2002-01-01,male,other_citizen,115
Negeri Sembilan,2003-01-01,male,other_citizen,158
Negeri Sembilan,2004-01-01,male,other_citizen,196
Negeri Sembilan,2005-01-01,male,other_citizen,157
Negeri Sembilan,2006-01-01,male,other_citizen,128
Negeri Sembilan,2007-01-01,male,other_citizen,156
Negeri Sembilan,2008-01-01,male,other_citizen,119
Negeri Sembilan,2009-01-01,male,other_citizen,93
Negeri Sembilan,2010-01-01,male,other_citizen,105
Negeri Sembilan,2011-01-01,male,other_citizen,85
Negeri Sembilan,2012-01-01,male,other_citizen,59
Negeri Sembilan,2013-01-01,male,other_citizen,59
Negeri Sembilan,2014-01-01,male,other_citizen,77
Negeri Sembilan,2015-01-01,male,other_citizen,49
Negeri Sembilan,2016-01-01,male,other_citizen,63
Negeri Sembilan,2017-01-01,male,other_citizen,57
Negeri Sembilan,2018-01-01,male,other_citizen,60
Negeri Sembilan,2019-01-01,male,other_citizen,65
Negeri Sembilan,2020-01-01,male,other_citizen,74
Negeri Sembilan,2021-01-01,male,other_citizen,45
Negeri Sembilan,2022-01-01,male,other_citizen,44
Negeri Sembilan,2000-01-01,female,other_citizen,148
Negeri Sembilan,2001-01-01,female,other_citizen,145
Negeri Sembilan,2002-01-01,female,other_citizen,120
Negeri Sembilan,2003-01-01,female,other_citizen,172
Negeri Sembilan,2004-01-01,female,other_citizen,161
Negeri Sembilan,2005-01-01,female,other_citizen,144
Negeri Sembilan,2006-01-01,female,other_citizen,127
Negeri Sembilan,2007-01-01,female,other_citizen,126
Negeri Sembilan,2008-01-01,female,other_citizen,129
Negeri Sembilan,2009-01-01,female,other_citizen,65
Negeri Sembilan,2010-01-01,female,other_citizen,115
Negeri Sembilan,2011-01-01,female,other_citizen,103
Negeri Sembilan,2012-01-01,female,other_citizen,69
Negeri Sembilan,2013-01-01,female,other_citizen,45
Negeri Sembilan,2014-01-01,female,other_citizen,52
Negeri Sembilan,2015-01-01,female,other_citizen,71
Negeri Sembilan,2016-01-01,female,other_citizen,68
Negeri Sembilan,2017-01-01,female,other_citizen,52
Negeri Sembilan,2018-01-01,female,other_citizen,58
Negeri Sembilan,2019-01-01,female,other_citizen,53
Negeri Sembilan,2020-01-01,female,other_citizen,55
Negeri Sembilan,2021-01-01,female,other_citizen,44
Negeri Sembilan,2022-01-01,female,other_citizen,56
Pahang,2000-01-01,male,other_citizen,366
Pahang,2001-01-01,male,other_citizen,314
Pahang,2002-01-01,male,other_citizen,260
Pahang,2003-01-01,male,other_citizen,326
Pahang,2004-01-01,male,other_citizen,316
Pahang,2005-01-01,male,other_citizen,304
Pahang,2006-01-01,male,other_citizen,282
Pahang,2007-01-01,male,other_citizen,237
Pahang,2008-01-01,male,other_citizen,222
Pahang,2009-01-01,male,other_citizen,128
Pahang,2010-01-01,male,other_citizen,193
Pahang,2011-01-01,male,other_citizen,149
Pahang,2012-01-01,male,other_citizen,136
Pahang,2013-01-01,male,other_citizen,130
Pahang,2014-01-01,male,other_citizen,116
Pahang,2015-01-01,male,other_citizen,101
Pahang,2016-01-01,male,other_citizen,117
Pahang,2017-01-01,male,other_citizen,116
Pahang,2018-01-01,male,other_citizen,100
Pahang,2019-01-01,male,other_citizen,93
Pahang,2020-01-01,male,other_citizen,73
Pahang,2021-01-01,male,other_citizen,79
Pahang,2022-01-01,male,other_citizen,72
Pahang,2000-01-01,female,other_citizen,322
Pahang,2001-01-01,female,other_citizen,293
Pahang,2002-01-01,female,other_citizen,245
Pahang,2003-01-01,female,other_citizen,291
Pahang,2004-01-01,female,other_citizen,286
Pahang,2005-01-01,female,other_citizen,277
Pahang,2006-01-01,female,other_citizen,253
Pahang,2007-01-01,female,other_citizen,223
Pahang,2008-01-01,female,other_citizen,209
Pahang,2009-01-01,female,other_citizen,134
Pahang,2010-01-01,female,other_citizen,201
Pahang,2011-01-01,female,other_citizen,142
Pahang,2012-01-01,female,other_citizen,113
Pahang,2013-01-01,female,other_citizen,121
Pahang,2014-01-01,female,other_citizen,137
Pahang,2015-01-01,female,other_citizen,105
Pahang,2016-01-01,female,other_citizen,113
Pahang,2017-01-01,female,other_citizen,104
Pahang,2018-01-01,female,other_citizen,106
Pahang,2019-01-01,female,other_citizen,84
Pahang,2020-01-01,female,other_citizen,96
Pahang,2021-01-01,female,other_citizen,76
Pahang,2022-01-01,female,other_citizen,76
Perak,2000-01-01,male,other_citizen,222
Perak,2001-01-01,male,other_citizen,195
Perak,2002-01-01,male,other_citizen,164
Perak,2003-01-01,male,other_citizen,202
Perak,2004-01-01,male,other_citizen,220
Perak,2005-01-01,male,other_citizen,199
Perak,2006-01-01,male,other_citizen,197
Perak,2007-01-01,male,other_citizen,187
Perak,2008-01-01,male,other_citizen,166
Perak,2009-01-01,male,other_citizen,113
Perak,2010-01-01,male,other_citizen,129
Perak,2011-01-01,male,other_citizen,122
Perak,2012-01-01,male,other_citizen,96
Perak,2013-01-01,male,other_citizen,103
Perak,2014-01-01,male,other_citizen,85
Perak,2015-01-01,male,other_citizen,113
Perak,2016-01-01,male,other_citizen,113
Perak,2017-01-01,male,other_citizen,73
Perak,2018-01-01,male,other_citizen,95
Perak,2019-01-01,male,other_citizen,70
Perak,2020-01-01,male,other_citizen,80
Perak,2021-01-01,male,other_citizen,56
Perak,2022-01-01,male,other_citizen,49
Perak,2000-01-01,female,other_citizen,242
Perak,2001-01-01,female,other_citizen,179
Perak,2002-01-01,female,other_citizen,187
Perak,2003-01-01,female,other_citizen,194
Perak,2004-01-01,female,other_citizen,177
Perak,2005-01-01,female,other_citizen,179
Perak,2006-01-01,female,other_citizen,199
Perak,2007-01-01,female,other_citizen,174
Perak,2008-01-01,female,other_citizen,169
Perak,2009-01-01,female,other_citizen,105
Perak,2010-01-01,female,other_citizen,143
Perak,2011-01-01,female,other_citizen,118
Perak,2012-01-01,female,other_citizen,115
Perak,2013-01-01,female,other_citizen,91
Perak,2014-01-01,female,other_citizen,89
Perak,2015-01-01,female,other_citizen,88
Perak,2016-01-01,female,other_citizen,92
Perak,2017-01-01,female,other_citizen,80
Perak,2018-01-01,female,other_citizen,78
Perak,2019-01-01,female,other_citizen,86
Perak,2020-01-01,female,other_citizen,82
Perak,2021-01-01,female,other_citizen,61
Perak,2022-01-01,female,other_citizen,52
Perlis,2000-01-01,male,other_citizen,69
Perlis,2001-01-01,male,other_citizen,72
Perlis,2002-01-01,male,other_citizen,63
Perlis,2003-01-01,male,other_citizen,79
Perlis,2004-01-01,male,other_citizen,69
Perlis,2005-01-01,male,other_citizen,65
Perlis,2006-01-01,male,other_citizen,67
Perlis,2007-01-01,male,other_citizen,62
Perlis,2008-01-01,male,other_citizen,62
Perlis,2009-01-01,male,other_citizen,70
Perlis,2010-01-01,male,other_citizen,70
Perlis,2011-01-01,male,other_citizen,60
Perlis,2012-01-01,male,other_citizen,58
Perlis,2013-01-01,male,other_citizen,54
Perlis,2014-01-01,male,other_citizen,60
Perlis,2015-01-01,male,other_citizen,52
Perlis,2016-01-01,male,other_citizen,65
Perlis,2017-01-01,male,other_citizen,67
Perlis,2018-01-01,male,other_citizen,50
Perlis,2019-01-01,male,other_citizen,49
Perlis,2020-01-01,male,other_citizen,50
Perlis,2021-01-01,male,other_citizen,41
Perlis,2022-01-01,male,other_citizen,40
Perlis,2000-01-01,female,other_citizen,73
Perlis,2001-01-01,female,other_citizen,71
Perlis,2002-01-01,female,other_citizen,61
Perlis,2003-01-01,female,other_citizen,77
Perlis,2004-01-01,female,other_citizen,66
Perlis,2005-01-01,female,other_citizen,66
Perlis,2006-01-01,female,other_citizen,63
Perlis,2007-01-01,female,other_citizen,53
Perlis,2008-01-01,female,other_citizen,63
Perlis,2009-01-01,female,other_citizen,56
Perlis,2010-01-01,female,other_citizen,72
Perlis,2011-01-01,female,other_citizen,49
Perlis,2012-01-01,female,other_citizen,60
Perlis,2013-01-01,female,other_citizen,54
Perlis,2014-01-01,female,other_citizen,61
Perlis,2015-01-01,female,other_citizen,34
Perlis,2016-01-01,female,other_citizen,38
Perlis,2017-01-01,female,other_citizen,44
Perlis,2018-01-01,female,other_citizen,57
Perlis,2019-01-01,female,other_citizen,44
Perlis,2020-01-01,female,other_citizen,44
Perlis,2021-01-01,female,other_citizen,38
Perlis,2022-01-01,female,other_citizen,34
Pulau Pinang,2000-01-01,male,other_citizen,107
Pulau Pinang,2001-01-01,male,other_citizen,96
Pulau Pinang,2002-01-01,male,other_citizen,88
Pulau Pinang,2003-01-01,male,other_citizen,101
Pulau Pinang,2004-01-01,male,other_citizen,110
Pulau Pinang,2005-01-01,male,other_citizen,111
Pulau Pinang,2006-01-01,male,other_citizen,96
Pulau Pinang,2007-01-01,male,other_citizen,111
Pulau Pinang,2008-01-01,male,other_citizen,122
Pulau Pinang,2009-01-01,male,other_citizen,73
Pulau Pinang,2010-01-01,male,other_citizen,97
Pulau Pinang,2011-01-01,male,other_citizen,80
Pulau Pinang,2012-01-01,male,other_citizen,60
Pulau Pinang,2013-01-01,male,other_citizen,43
Pulau Pinang,2014-01-01,male,other_citizen,58
Pulau Pinang,2015-01-01,male,other_citizen,51
Pulau Pinang,2016-01-01,male,other_citizen,67
Pulau Pinang,2017-01-01,male,other_citizen,46
Pulau Pinang,2018-01-01,male,other_citizen,56
Pulau Pinang,2019-01-01,male,other_citizen,42
Pulau Pinang,2020-01-01,male,other_citizen,60
Pulau Pinang,2021-01-01,male,other_citizen,40
Pulau Pinang,2022-01-01,male,other_citizen,33
Pulau Pinang,2000-01-01,female,other_citizen,111
Pulau Pinang,2001-01-01,female,other_citizen,104
Pulau Pinang,2002-01-01,female,other_citizen,98
Pulau Pinang,2003-01-01,female,other_citizen,123
Pulau Pinang,2004-01-01,female,other_citizen,104
Pulau Pinang,2005-01-01,female,other_citizen,92
Pulau Pinang,2006-01-01,female,other_citizen,119
Pulau Pinang,2007-01-01,female,other_citizen,96
Pulau Pinang,2008-01-01,female,other_citizen,90
Pulau Pinang,2009-01-01,female,other_citizen,47
Pulau Pinang,2010-01-01,female,other_citizen,83
Pulau Pinang,2011-01-01,female,other_citizen,66
Pulau Pinang,2012-01-01,female,other_citizen,65
Pulau Pinang,2013-01-01,female,other_citizen,56
Pulau Pinang,2014-01-01,female,other_citizen,50
Pulau Pinang,2015-01-01,female,other_citizen,56
Pulau Pinang,2016-01-01,female,other_citizen,58
Pulau Pinang,2017-01-01,female,other_citizen,42
Pulau Pinang,2018-01-01,female,other_citizen,55
Pulau Pinang,2019-01-01,female,other_citizen,45
Pulau Pinang,2020-01-01,female,other_citizen,48
Pulau Pinang,2021-01-01,female,other_citizen,43
Pulau Pinang,2022-01-01,female,other_citizen,28
Sabah,2000-01-01,male,other_citizen,980
Sabah,2001-01-01,male,other_citizen,1281
Sabah,2002-01-01,male,other_citizen,1339
Sabah,2003-01-01,male,other_citizen,1337
Sabah,2004-01-01,male,other_citizen,1453
Sabah,2005-01-01,male,other_citizen,1388
Sabah,2006-01-01,male,other_citizen,1403
Sabah,2007-01-01,male,other_citizen,1502
Sabah,2008-01-01,male,other_citizen,1682
Sabah,2009-01-01,male,other_citizen,1033
Sabah,2010-01-01,male,other_citizen,1899
Sabah,2011-01-01,male,other_citizen,1645
Sabah,2012-01-01,male,other_citizen,1696
Sabah,2013-01-01,male,other_citizen,1575
Sabah,2014-01-01,male,other_citizen,1396
Sabah,2015-01-01,male,other_citizen,1327
Sabah,2016-01-01,male,other_citizen,1340
Sabah,2017-01-01,male,other_citizen,1301
Sabah,2018-01-01,male,other_citizen,1260
Sabah,2019-01-01,male,other_citizen,1233
Sabah,2020-01-01,male,other_citizen,1068
Sabah,2021-01-01,male,other_citizen,835
Sabah,2022-01-01,male,other_citizen,848
Sabah,2000-01-01,female,other_citizen,847
Sabah,2001-01-01,female,other_citizen,1154
Sabah,2002-01-01,female,other_citizen,1235
Sabah,2003-01-01,female,other_citizen,1296
Sabah,2004-01-01,female,other_citizen,1318
Sabah,2005-01-01,female,other_citizen,1327
Sabah,2006-01-01,female,other_citizen,1257
Sabah,2007-01-01,female,other_citizen,1369
Sabah,2008-01-01,female,other_citizen,1653
Sabah,2009-01-01,female,other_citizen,950
Sabah,2010-01-01,female,other_citizen,1771
Sabah,2011-01-01,female,other_citizen,1485
Sabah,2012-01-01,female,other_citizen,1444
Sabah,2013-01-01,female,other_citizen,1287
Sabah,2014-01-01,female,other_citizen,1313
Sabah,2015-01-01,female,other_citizen,1251
Sabah,2016-01-01,female,other_citizen,1165
Sabah,2017-01-01,female,other_citizen,1194
Sabah,2018-01-01,female,other_citizen,1125
Sabah,2019-01-01,female,other_citizen,1078
Sabah,2020-01-01,female,other_citizen,1009
Sabah,2021-01-01,female,other_citizen,722
Sabah,2022-01-01,female,other_citizen,814
Sarawak,2000-01-01,male,other_citizen,89
Sarawak,2001-01-01,male,other_citizen,91
Sarawak,2002-01-01,male,other_citizen,88
Sarawak,2003-01-01,male,other_citizen,119
Sarawak,2004-01-01,male,other_citizen,92
Sarawak,2005-01-01,male,other_citizen,97
Sarawak,2006-01-01,male,other_citizen,101
Sarawak,2007-01-01,male,other_citizen,89
Sarawak,2008-01-01,male,other_citizen,106
Sarawak,2009-01-01,male,other_citizen,89
Sarawak,2010-01-01,male,other_citizen,111
Sarawak,2011-01-01,male,other_citizen,104
Sarawak,2012-01-01,male,other_citizen,103
Sarawak,2013-01-01,male,other_citizen,99
Sarawak,2014-01-01,male,other_citizen,103
Sarawak,2015-01-01,male,other_citizen,106
Sarawak,2016-01-01,male,other_citizen,98
Sarawak,2017-01-01,male,other_citizen,88
Sarawak,2018-01-01,male,other_citizen,89
Sarawak,2019-01-01,male,other_citizen,59
Sarawak,2020-01-01,male,other_citizen,52
Sarawak,2021-01-01,male,other_citizen,44
Sarawak,2022-01-01,male,other_citizen,32
Sarawak,2000-01-01,female,other_citizen,88
Sarawak,2001-01-01,female,other_citizen,76
Sarawak,2002-01-01,female,other_citizen,88
Sarawak,2003-01-01,female,other_citizen,81
Sarawak,2004-01-01,female,other_citizen,109
Sarawak,2005-01-01,female,other_citizen,92
Sarawak,2006-01-01,female,other_citizen,97
Sarawak,2007-01-01,female,other_citizen,93
Sarawak,2008-01-01,female,other_citizen,83
Sarawak,2009-01-01,female,other_citizen,79
Sarawak,2010-01-01,female,other_citizen,94
Sarawak,2011-01-01,female,other_citizen,104
Sarawak,2012-01-01,female,other_citizen,106
Sarawak,2013-01-01,female,other_citizen,99
Sarawak,2014-01-01,female,other_citizen,95
Sarawak,2015-01-01,female,other_citizen,85
Sarawak,2016-01-01,female,other_citizen,71
Sarawak,2017-01-01,female,other_citizen,87
Sarawak,2018-01-01,female,other_citizen,68
Sarawak,2019-01-01,female,other_citizen,72
Sarawak,2020-01-01,female,other_citizen,51
Sarawak,2021-01-01,female,other_citizen,41
Sarawak,2022-01-01,female,other_citizen,35
Selangor,2000-01-01,male,other_citizen,1777
Selangor,2001-01-01,male,other_citizen,1744
Selangor,2002-01-01,male,other_citizen,949
Selangor,2003-01-01,male,other_citizen,1797
Selangor,2004-01-01,male,other_citizen,2041
Selangor,2005-01-01,male,other_citizen,1769
Selangor,2006-01-01,male,other_citizen,1751
Selangor,2007-01-01,male,other_citizen,1580
Selangor,2008-01-01,male,other_citizen,1414
Selangor,2009-01-01,male,other_citizen,1074
Selangor,2010-01-01,male,other_citizen,1189
Selangor,2011-01-01,male,other_citizen,1191
Selangor,2012-01-01,male,other_citizen,1141
Selangor,2013-01-01,male,other_citizen,1072
Selangor,2014-01-01,male,other_citizen,1150
Selangor,2015-01-01,male,other_citizen,1154
Selangor,2016-01-01,male,other_citizen,1094
Selangor,2017-01-01,male,other_citizen,1123
Selangor,2018-01-01,male,other_citizen,1095
Selangor,2019-01-01,male,other_citizen,1075
Selangor,2020-01-01,male,other_citizen,1031
Selangor,2021-01-01,male,other_citizen,902
Selangor,2022-01-01,male,other_citizen,854
Selangor,2000-01-01,female,other_citizen,1590
Selangor,2001-01-01,female,other_citizen,1575
Selangor,2002-01-01,female,other_citizen,837
